Season,Gameday,TID_H,TID_A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
2006,18,16,1,1.0,1.0,D,0.0,1.0,A,10.0,8.0,3.0,3.0,15.0,29.0,5.0,3.0,4.0,2.0,0.0,0.0,2.5,3.2,2.75
2006,18,10,2,2.0,3.0,A,2.0,1.0,H,10.0,21.0,7.0,12.0,24.0,25.0,6.0,4.0,1.0,2.0,0.0,0.0,3.0,3.2,2.3
2006,18,17,3,0.0,1.0,A,0.0,1.0,A,13.0,16.0,8.0,7.0,18.0,27.0,5.0,3.0,1.0,2.0,0.0,0.0,1.95,3.3,3.8
2006,18,11,4,3.0,1.0,H,2.0,0.0,H,16.0,15.0,9.0,8.0,18.0,21.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4,3.2,2.87
2006,18,13,5,1.0,3.0,A,0.0,1.0,A,8.0,10.0,6.0,8.0,23.0,22.0,3.0,10.0,1.0,1.0,0.0,0.0,3.3,3.25,2.15
2006,18,9,6,4.0,1.0,H,1.0,1.0,D,19.0,9.0,15.0,5.0,12.0,17.0,6.0,2.0,2.0,3.0,0.0,1.0,2.5,3.1,2.8
2006,18,15,7,3.0,0.0,H,1.0,0.0,H,16.0,12.0,11.0,4.0,9.0,22.0,6.0,7.0,1.0,2.0,0.0,0.0,1.3,4.75,10.0
2006,18,14,8,2.0,1.0,H,1.0,1.0,D,12.0,15.0,10.0,9.0,18.0,27.0,5.0,11.0,2.0,3.0,0.0,0.0,1.72,3.6,4.5
2006,19,4,9,0.0,0.0,D,0.0,0.0,D,7.0,7.0,1.0,4.0,21.0,34.0,9.0,3.0,1.0,2.0,0.0,0.0,2.4,3.2,2.87
2006,19,5,10,2.0,1.0,H,1.0,1.0,D,17.0,10.0,11.0,4.0,23.0,23.0,8.0,1.0,1.0,1.0,0.0,0.0,1.33,4.75,9.0
2006,19,1,11,1.0,1.0,D,1.0,1.0,D,23.0,6.0,16.0,2.0,14.0,22.0,11.0,1.0,2.0,1.0,0.0,0.0,1.75,3.4,4.75
2006,19,3,12,1.0,0.0,H,0.0,0.0,D,13.0,13.0,5.0,7.0,21.0,16.0,7.0,1.0,2.0,3.0,0.0,0.0,3.1,3.2,2.25
2006,19,8,13,2.0,2.0,D,1.0,0.0,H,11.0,15.0,6.0,9.0,22.0,27.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,3.2,3.75
2006,19,7,14,5.0,0.0,H,3.0,0.0,H,14.0,10.0,9.0,5.0,19.0,15.0,7.0,3.0,1.0,2.0,0.0,0.0,2.5,3.2,2.75
2006,19,2,15,0.0,2.0,A,0.0,1.0,A,19.0,18.0,10.0,8.0,19.0,20.0,8.0,8.0,0.0,3.0,1.0,0.0,3.0,3.25,2.3
2006,19,6,16,3.0,2.0,H,1.0,1.0,D,15.0,9.0,7.0,5.0,26.0,18.0,9.0,1.0,2.0,4.0,0.0,1.0,1.61,3.6,5.5
2006,19,0,17,0.0,0.0,D,0.0,0.0,D,22.0,8.0,12.0,6.0,11.0,21.0,7.0,2.0,1.0,2.0,0.0,0.0,1.22,5.5,13.0
2006,20,9,0,3.0,0.0,H,1.0,0.0,H,9.0,15.0,6.0,8.0,21.0,21.0,3.0,10.0,4.0,3.0,0.0,0.0,3.8,3.3,1.95
2006,20,14,1,2.0,1.0,H,0.0,1.0,A,16.0,18.0,10.0,9.0,18.0,26.0,5.0,4.0,3.0,3.0,0.0,0.0,1.95,3.3,3.8
2006,20,8,2,3.0,2.0,H,2.0,1.0,H,13.0,14.0,9.0,8.0,16.0,20.0,3.0,3.0,1.0,1.0,0.0,1.0,2.5,3.25,2.7
2006,20,13,3,0.0,0.0,D,0.0,0.0,D,13.0,12.0,6.0,5.0,19.0,23.0,8.0,5.0,1.0,1.0,0.0,0.0,1.95,3.3,3.8
2006,20,16,4,0.0,2.0,A,0.0,1.0,A,10.0,12.0,4.0,5.0,14.0,22.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,3.3,3.6
2006,20,15,5,0.0,2.0,A,0.0,1.0,A,15.0,11.0,9.0,6.0,21.0,21.0,4.0,4.0,5.0,5.0,0.0,0.0,1.8,3.4,4.33
2006,20,12,6,0.0,1.0,A,0.0,0.0,D,10.0,12.0,6.0,5.0,16.0,16.0,7.0,4.0,1.0,1.0,0.0,0.0,2.3,3.25,3.0
2006,20,10,7,1.0,4.0,A,1.0,3.0,A,15.0,8.0,10.0,6.0,18.0,34.0,9.0,4.0,1.0,2.0,0.0,0.0,2.4,3.2,2.8
2006,20,11,17,0.0,0.0,D,0.0,0.0,D,14.0,12.0,6.0,6.0,15.0,26.0,9.0,4.0,0.0,2.0,0.0,0.0,2.25,3.2,3.1
2006,21,7,8,2.0,2.0,D,1.0,2.0,A,17.0,7.0,11.0,3.0,22.0,22.0,9.0,1.0,3.0,2.0,0.0,0.0,2.05,3.25,3.5
2006,21,17,9,0.0,2.0,A,0.0,0.0,D,20.0,17.0,13.0,10.0,14.0,12.0,11.0,2.0,1.0,2.0,0.0,0.0,2.8,3.1,2.5
2006,21,4,10,0.0,0.0,D,0.0,0.0,D,15.0,10.0,5.0,5.0,15.0,14.0,10.0,5.0,2.0,2.0,0.0,0.0,1.8,3.4,4.33
2006,21,3,11,4.0,1.0,H,3.0,1.0,H,13.0,14.0,9.0,7.0,25.0,23.0,4.0,4.0,2.0,2.0,0.0,0.0,1.95,3.3,3.8
2006,21,1,12,3.0,0.0,H,2.0,0.0,H,14.0,7.0,10.0,4.0,19.0,21.0,2.0,2.0,0.0,1.0,0.0,1.0,2.3,3.25,3.0
2006,21,2,13,2.0,2.0,D,1.0,1.0,D,13.0,14.0,6.0,7.0,23.0,27.0,4.0,5.0,2.0,1.0,1.0,1.0,1.72,3.4,5.0
2006,21,5,14,2.0,0.0,H,0.0,0.0,D,18.0,6.0,10.0,4.0,19.0,20.0,9.0,2.0,1.0,4.0,0.0,0.0,1.61,3.8,5.0
2006,21,6,15,4.0,1.0,H,3.0,1.0,H,13.0,23.0,8.0,13.0,21.0,10.0,3.0,7.0,3.0,3.0,0.0,0.0,2.8,3.25,2.4
2006,21,0,16,1.0,0.0,H,1.0,0.0,H,13.0,6.0,6.0,4.0,17.0,14.0,5.0,7.0,2.0,2.0,0.0,0.0,1.28,5.0,10.0
2006,22,10,0,1.0,0.0,H,1.0,0.0,H,16.0,24.0,10.0,9.0,18.0,22.0,4.0,6.0,3.0,5.0,0.0,0.0,5.0,3.8,1.61
2006,22,15,1,0.0,2.0,A,0.0,1.0,A,11.0,7.0,4.0,5.0,22.0,31.0,3.0,3.0,3.0,3.0,0.0,0.0,1.53,4.0,5.5
2006,22,14,3,1.0,2.0,A,1.0,0.0,H,15.0,19.0,8.0,12.0,20.0,12.0,5.0,3.0,3.0,1.0,0.0,0.0,1.66,3.6,5.0
2006,22,12,4,1.0,0.0,H,1.0,0.0,H,22.0,13.0,13.0,8.0,27.0,14.0,5.0,2.0,4.0,1.0,0.0,0.0,1.8,3.4,4.5
2006,22,8,5,2.0,2.0,D,0.0,2.0,A,7.0,8.0,5.0,4.0,19.0,23.0,5.0,6.0,3.0,2.0,0.0,0.0,3.4,3.4,2.05
2006,22,13,6,0.0,4.0,A,0.0,3.0,A,14.0,14.0,10.0,9.0,15.0,16.0,3.0,4.0,2.0,1.0,0.0,0.0,3.1,3.2,2.25
2006,22,2,7,0.0,1.0,A,0.0,1.0,A,12.0,14.0,6.0,5.0,20.0,15.0,5.0,5.0,2.0,1.0,0.0,0.0,1.9,3.5,3.8
2006,22,9,11,1.0,0.0,H,0.0,0.0,D,27.0,7.0,12.0,5.0,13.0,22.0,1.0,4.0,1.0,4.0,0.0,1.0,1.57,3.6,6.0
2006,22,16,17,1.0,3.0,A,1.0,2.0,A,12.0,9.0,9.0,5.0,11.0,22.0,10.0,5.0,1.0,4.0,0.0,0.0,2.0,3.2,3.75
2006,23,5,2,0.0,1.0,A,0.0,0.0,D,21.0,7.0,9.0,2.0,20.0,19.0,9.0,4.0,2.0,4.0,1.0,0.0,1.57,3.6,5.0
2006,23,0,8,2.0,1.0,H,1.0,0.0,H,19.0,10.0,9.0,7.0,17.0,23.0,3.0,2.0,2.0,4.0,0.0,0.0,1.36,4.2,7.0
2006,23,3,9,2.0,1.0,H,2.0,0.0,H,11.0,16.0,7.0,9.0,25.0,16.0,2.0,6.0,1.0,3.0,1.0,0.0,2.4,3.2,2.6
2006,23,17,10,2.0,2.0,D,1.0,1.0,D,11.0,13.0,7.0,9.0,16.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,3.25,3.25
2006,23,7,12,4.0,2.0,H,0.0,0.0,D,14.0,6.0,7.0,5.0,18.0,16.0,3.0,0.0,2.0,2.0,0.0,1.0,2.2,3.2,2.87
2006,23,1,13,3.0,1.0,H,1.0,0.0,H,10.0,12.0,6.0,7.0,24.0,17.0,5.0,6.0,0.0,3.0,0.0,0.0,1.57,3.6,5.0
2006,23,6,14,0.0,0.0,D,0.0,0.0,D,30.0,5.0,14.0,1.0,22.0,19.0,6.0,0.0,2.0,3.0,0.0,1.0,1.72,3.25,4.33
2006,23,4,15,2.0,2.0,D,1.0,1.0,D,13.0,13.0,8.0,10.0,27.0,23.0,4.0,8.0,3.0,1.0,0.0,0.0,3.6,3.4,1.83
2006,23,11,16,2.0,1.0,H,0.0,1.0,A,15.0,13.0,12.0,4.0,13.0,16.0,6.0,5.0,3.0,2.0,0.0,0.0,2.2,3.25,2.8
2006,24,14,0,2.0,3.0,A,0.0,2.0,A,13.0,13.0,8.0,9.0,16.0,14.0,6.0,5.0,2.0,1.0,1.0,0.0,3.0,3.25,2.3
2006,24,5,1,0.0,2.0,A,0.0,0.0,D,22.0,8.0,11.0,3.0,22.0,26.0,9.0,1.0,3.0,3.0,0.0,0.0,1.85,3.5,4.0
2006,24,10,3,2.0,1.0,H,0.0,1.0,A,12.0,18.0,7.0,6.0,24.0,28.0,4.0,5.0,4.0,2.0,0.0,0.0,2.3,3.25,3.0
2006,24,8,4,1.0,0.0,H,0.0,0.0,D,15.0,19.0,7.0,10.0,14.0,18.0,2.0,6.0,0.0,1.0,0.0,0.0,1.9,3.25,4.0
2006,24,2,6,3.0,1.0,H,2.0,0.0,H,13.0,24.0,10.0,14.0,19.0,16.0,7.0,13.0,2.0,1.0,0.0,0.0,2.4,3.2,2.87
2006,24,13,7,2.0,0.0,H,0.0,0.0,D,15.0,13.0,4.0,4.0,11.0,16.0,7.0,5.0,0.0,1.0,0.0,0.0,2.4,3.2,2.87
2006,24,16,9,3.0,2.0,H,1.0,1.0,D,11.0,12.0,7.0,8.0,12.0,20.0,2.0,4.0,1.0,3.0,0.0,0.0,2.75,3.2,2.5
2006,24,12,11,2.0,3.0,A,1.0,1.0,D,16.0,9.0,9.0,4.0,17.0,22.0,14.0,0.0,2.0,4.0,0.0,0.0,1.61,3.6,5.5
2006,24,15,17,3.0,0.0,H,1.0,0.0,H,21.0,5.0,15.0,2.0,15.0,27.0,7.0,2.0,0.0,1.0,0.0,0.0,1.3,5.0,9.0
2006,25,1,2,0.0,0.0,D,0.0,0.0,D,10.0,15.0,7.0,9.0,10.0,18.0,12.0,10.0,0.0,2.0,0.0,0.0,2.0,3.4,3.5
2006,25,7,5,1.0,1.0,D,1.0,1.0,D,15.0,12.0,11.0,9.0,22.0,15.0,6.0,6.0,1.0,2.0,0.0,0.0,3.0,3.25,2.3
2006,25,6,8,0.0,0.0,D,0.0,0.0,D,16.0,8.0,5.0,6.0,16.0,18.0,7.0,1.0,2.0,1.0,0.0,0.0,1.61,3.6,5.5
2006,25,11,10,0.0,2.0,A,0.0,1.0,A,19.0,11.0,7.0,7.0,19.0,15.0,4.0,4.0,2.0,3.0,0.0,1.0,2.1,3.4,3.25
2006,25,17,12,2.0,0.0,H,0.0,0.0,D,16.0,16.0,9.0,6.0,16.0,16.0,4.0,1.0,3.0,3.0,0.0,0.0,2.5,3.2,2.75
2006,25,9,13,2.0,2.0,D,0.0,1.0,A,20.0,4.0,10.0,3.0,12.0,20.0,6.0,3.0,1.0,3.0,0.0,0.0,1.8,3.4,4.33
2006,25,4,14,3.0,1.0,H,1.0,0.0,H,18.0,19.0,9.0,12.0,22.0,13.0,4.0,4.0,2.0,1.0,0.0,0.0,2.25,3.3,3.0
2006,25,0,15,1.0,1.0,D,1.0,0.0,H,19.0,11.0,12.0,5.0,17.0,26.0,8.0,2.0,1.0,2.0,0.0,0.0,2.05,3.25,3.6
2006,25,3,16,1.0,0.0,H,0.0,0.0,D,13.0,9.0,6.0,8.0,23.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.2,3.75
2006,26,13,0,1.0,0.0,H,0.0,0.0,D,7.0,21.0,2.0,12.0,22.0,17.0,3.0,3.0,1.0,3.0,0.0,0.0,5.0,3.6,1.66
2006,26,7,1,0.0,0.0,D,0.0,0.0,D,10.0,10.0,7.0,5.0,26.0,19.0,5.0,2.0,1.0,5.0,0.0,0.0,2.37,3.2,2.9
2006,26,15,3,2.0,0.0,H,0.0,0.0,D,21.0,18.0,9.0,11.0,18.0,27.0,2.0,9.0,2.0,4.0,0.0,0.0,1.36,4.5,8.0
2006,26,2,4,1.0,0.0,H,0.0,0.0,D,15.0,9.0,8.0,5.0,15.0,18.0,3.0,10.0,5.0,1.0,0.0,0.0,1.66,3.6,5.0
2006,26,5,6,1.0,0.0,H,0.0,0.0,D,18.0,13.0,10.0,7.0,16.0,26.0,5.0,9.0,1.0,2.0,0.0,0.0,1.9,3.25,4.0
2006,26,12,9,0.0,0.0,D,0.0,0.0,D,7.0,8.0,3.0,3.0,19.0,27.0,3.0,2.0,2.0,3.0,0.0,0.0,2.25,3.2,3.1
2006,26,14,11,0.0,1.0,A,0.0,0.0,D,20.0,10.0,15.0,3.0,14.0,18.0,7.0,4.0,2.0,4.0,0.0,0.0,1.66,3.6,5.25
2006,26,10,16,2.0,0.0,H,0.0,0.0,D,16.0,14.0,9.0,8.0,17.0,26.0,6.0,3.0,1.0,4.0,0.0,0.0,2.1,3.25,3.4
2006,26,8,17,3.0,1.0,H,2.0,0.0,H,12.0,19.0,8.0,11.0,22.0,15.0,4.0,9.0,2.0,2.0,0.0,0.0,1.95,3.3,3.8
2006,27,3,2,1.0,3.0,A,0.0,2.0,A,14.0,11.0,8.0,8.0,12.0,16.0,6.0,1.0,2.0,2.0,0.0,0.0,2.5,3.2,2.75
2006,27,0,5,2.0,0.0,H,1.0,0.0,H,12.0,9.0,11.0,4.0,26.0,26.0,7.0,7.0,2.0,3.0,0.0,0.0,2.0,3.25,3.75
2006,27,17,7,2.0,0.0,H,2.0,0.0,H,7.0,15.0,5.0,7.0,23.0,16.0,2.0,6.0,4.0,1.0,0.0,0.0,2.4,3.2,2.87
2006,27,1,8,1.0,0.0,H,0.0,0.0,D,14.0,13.0,9.0,8.0,18.0,23.0,6.0,6.0,2.0,3.0,0.0,0.0,1.8,3.4,4.5
2006,27,6,10,3.0,1.0,H,1.0,0.0,H,29.0,12.0,14.0,7.0,15.0,10.0,8.0,2.0,1.0,1.0,0.0,0.0,1.61,3.5,6.0
2006,27,16,12,1.0,0.0,H,0.0,0.0,D,17.0,7.0,8.0,4.0,19.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,2.5,3.2,2.75
2006,27,4,13,1.0,1.0,D,0.0,1.0,A,18.0,11.0,9.0,6.0,21.0,20.0,10.0,6.0,5.0,3.0,0.0,1.0,2.1,3.25,3.4
2006,27,9,14,2.0,1.0,H,1.0,0.0,H,16.0,14.0,11.0,9.0,20.0,21.0,4.0,8.0,4.0,1.0,0.0,0.0,2.0,3.25,3.7
2006,27,11,15,0.0,0.0,D,0.0,0.0,D,8.0,22.0,2.0,15.0,23.0,23.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,3.4,1.72
2006,28,7,0,1.0,2.0,A,1.0,0.0,H,19.0,9.0,10.0,8.0,14.0,15.0,7.0,3.0,2.0,2.0,1.0,0.0,4.0,3.4,1.85
2006,28,8,3,3.0,2.0,H,1.0,1.0,D,20.0,9.0,13.0,9.0,18.0,31.0,5.0,3.0,1.0,2.0,0.0,0.0,2.1,3.25,3.4
2006,28,5,4,2.0,0.0,H,0.0,0.0,D,26.0,9.0,11.0,5.0,19.0,16.0,6.0,6.0,0.0,2.0,0.0,0.0,1.44,4.0,7.5
2006,28,1,6,2.0,4.0,A,0.0,3.0,A,19.0,14.0,11.0,11.0,21.0,14.0,10.0,4.0,1.0,1.0,1.0,1.0,2.37,3.2,2.9
2006,28,15,9,1.0,0.0,H,0.0,0.0,D,14.0,12.0,8.0,6.0,21.0,23.0,10.0,5.0,2.0,3.0,0.0,0.0,1.53,3.8,6.0
2006,28,13,11,1.0,3.0,A,0.0,0.0,D,19.0,14.0,9.0,9.0,13.0,19.0,13.0,3.0,3.0,1.0,0.0,0.0,1.85,3.4,4.0
2006,28,10,12,1.0,4.0,A,0.0,1.0,A,18.0,21.0,9.0,13.0,15.0,24.0,1.0,7.0,1.0,1.0,0.0,0.0,2.62,3.25,2.6
2006,28,14,16,1.0,1.0,D,0.0,1.0,A,7.0,16.0,5.0,8.0,20.0,9.0,10.0,7.0,2.0,0.0,1.0,0.0,1.72,3.5,4.75
2006,28,2,17,1.0,4.0,A,0.0,3.0,A,18.0,12.0,8.0,7.0,16.0,21.0,5.0,5.0,1.0,2.0,1.0,0.0,1.61,3.6,5.5
2006,29,4,1,0.0,1.0,A,0.0,0.0,D,19.0,14.0,10.0,8.0,14.0,18.0,8.0,5.0,1.0,0.0,0.0,0.0,2.5,3.25,2.7
2006,29,0,2,2.0,1.0,H,1.0,0.0,H,17.0,9.0,10.0,4.0,10.0,14.0,9.0,7.0,1.0,3.0,0.0,0.0,1.44,4.0,7.5
2006,29,3,5,0.0,3.0,A,0.0,2.0,A,12.0,9.0,7.0,7.0,24.0,19.0,5.0,0.0,1.0,1.0,0.0,0.0,3.5,3.3,2.05
2006,29,6,7,2.0,1.0,H,1.0,0.0,H,13.0,18.0,8.0,10.0,20.0,20.0,3.0,10.0,0.0,2.0,1.0,0.0,1.66,3.6,5.0
2006,29,11,8,3.0,2.0,H,1.0,0.0,H,10.0,15.0,5.0,9.0,17.0,20.0,3.0,3.0,1.0,2.0,0.0,0.0,2.5,3.25,2.75
2006,29,9,10,1.0,0.0,H,1.0,0.0,H,16.0,9.0,9.0,5.0,21.0,20.0,5.0,2.0,4.0,5.0,0.0,1.0,1.66,3.6,5.0
2006,29,16,13,2.0,4.0,A,1.0,2.0,A,14.0,9.0,9.0,6.0,12.0,17.0,10.0,5.0,3.0,0.0,0.0,0.0,2.2,3.25,3.2
2006,29,17,14,1.0,3.0,A,1.0,0.0,H,16.0,23.0,8.0,16.0,20.0,13.0,3.0,7.0,1.0,1.0,0.0,0.0,2.3,3.25,3.0
2006,29,12,15,0.0,2.0,A,0.0,2.0,A,12.0,10.0,7.0,6.0,23.0,21.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,3.25,2.3
2006,30,6,0,2.0,0.0,H,2.0,0.0,H,19.0,9.0,12.0,6.0,21.0,21.0,5.0,4.0,0.0,3.0,0.0,0.0,2.7,3.25,2.5
2006,30,1,3,2.0,2.0,D,1.0,1.0,D,12.0,6.0,8.0,6.0,21.0,19.0,9.0,1.0,2.0,2.0,0.0,0.0,1.66,3.6,5.0
2006,30,7,4,1.0,0.0,H,1.0,0.0,H,15.0,9.0,6.0,5.0,16.0,16.0,1.0,3.0,2.0,4.0,0.0,0.0,1.8,3.4,4.33
2006,30,2,9,2.0,0.0,H,1.0,0.0,H,9.0,10.0,5.0,2.0,27.0,21.0,3.0,2.0,2.0,2.0,0.0,0.0,2.1,3.25,3.4
2006,30,15,10,3.0,1.0,H,0.0,1.0,A,27.0,8.0,13.0,6.0,20.0,22.0,11.0,4.0,2.0,2.0,0.0,0.0,1.25,5.5,10.0
2006,30,5,11,2.0,0.0,H,0.0,0.0,D,22.0,3.0,10.0,3.0,7.0,21.0,5.0,7.0,2.0,4.0,0.0,0.0,1.33,4.5,9.5
2006,30,14,12,0.0,1.0,A,0.0,0.0,D,10.0,14.0,4.0,9.0,12.0,23.0,4.0,9.0,1.0,1.0,0.0,0.0,2.15,3.3,3.25
2006,30,8,16,2.0,3.0,A,1.0,1.0,D,7.0,16.0,5.0,11.0,19.0,16.0,6.0,6.0,3.0,1.0,0.0,0.0,1.9,3.25,4.0
2006,30,13,17,0.0,3.0,A,0.0,1.0,A,16.0,18.0,9.0,13.0,13.0,15.0,7.0,4.0,1.0,1.0,0.0,0.0,2.0,3.3,3.6
2006,31,0,1,1.0,2.0,A,1.0,0.0,H,16.0,16.0,10.0,8.0,14.0,23.0,3.0,8.0,2.0,0.0,0.0,1.0,1.5,3.75,7.0
2006,31,11,2,2.0,1.0,H,1.0,1.0,D,9.0,12.0,6.0,6.0,19.0,23.0,4.0,2.0,3.0,4.0,0.0,0.0,2.8,3.25,2.4
2006,31,17,5,2.0,1.0,H,2.0,1.0,H,10.0,15.0,8.0,8.0,20.0,16.0,3.0,4.0,4.0,4.0,0.0,0.0,4.2,3.5,1.8
2006,31,4,6,0.0,1.0,A,0.0,0.0,D,18.0,15.0,8.0,8.0,17.0,7.0,7.0,5.0,2.0,1.0,1.0,0.0,5.5,3.6,1.61
2006,31,3,7,1.0,2.0,A,0.0,1.0,A,16.0,9.0,7.0,5.0,13.0,25.0,5.0,1.0,0.0,1.0,0.0,0.0,2.1,3.25,3.4
2006,31,9,8,1.0,1.0,D,1.0,1.0,D,13.0,13.0,4.0,6.0,21.0,26.0,3.0,4.0,1.0,0.0,0.0,0.0,1.83,3.4,4.2
2006,31,12,13,2.0,0.0,H,1.0,0.0,H,15.0,12.0,12.0,7.0,16.0,18.0,6.0,3.0,2.0,2.0,0.0,0.0,1.83,3.3,4.33
2006,31,10,14,0.0,4.0,A,0.0,1.0,A,16.0,13.0,8.0,7.0,14.0,13.0,6.0,8.0,1.0,2.0,0.0,0.0,2.4,3.25,2.8
2006,31,16,15,3.0,2.0,H,1.0,0.0,H,12.0,13.0,8.0,8.0,17.0,28.0,3.0,4.0,1.0,5.0,0.0,0.0,4.75,3.5,1.72
2006,32,4,0,1.0,1.0,D,0.0,1.0,A,17.0,17.0,8.0,10.0,15.0,9.0,10.0,8.0,1.0,2.0,0.0,0.0,5.0,3.6,1.66
2006,32,6,3,2.0,0.0,H,1.0,0.0,H,17.0,11.0,8.0,6.0,5.0,19.0,3.0,6.0,2.0,3.0,0.0,0.0,1.33,4.75,9.0
2006,32,5,9,1.0,0.0,H,0.0,0.0,D,22.0,6.0,9.0,3.0,15.0,27.0,7.0,1.0,1.0,2.0,0.0,1.0,1.44,4.2,7.0
2006,32,13,10,4.0,0.0,H,2.0,0.0,H,32.0,12.0,20.0,8.0,13.0,22.0,7.0,3.0,0.0,2.0,0.0,1.0,1.75,3.5,4.5
2006,32,7,11,2.0,0.0,H,1.0,0.0,H,24.0,6.0,13.0,3.0,19.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,1.85,3.4,4.2
2006,32,8,12,0.0,2.0,A,0.0,1.0,A,16.0,9.0,10.0,6.0,19.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,2.37,3.2,2.9
2006,32,14,15,1.0,4.0,A,0.0,1.0,A,8.0,21.0,1.0,16.0,15.0,16.0,4.0,5.0,1.0,2.0,1.0,0.0,3.0,3.4,2.2
2006,32,2,16,1.0,2.0,A,1.0,1.0,D,16.0,8.0,6.0,5.0,23.0,12.0,8.0,5.0,3.0,1.0,0.0,0.0,1.7,3.6,4.75
2006,32,1,17,0.0,3.0,A,0.0,0.0,D,23.0,11.0,7.0,7.0,16.0,15.0,3.0,1.0,2.0,1.0,0.0,0.0,1.83,3.4,4.2
2006,33,11,0,0.0,3.0,A,0.0,2.0,A,5.0,24.0,2.0,14.0,17.0,14.0,2.0,10.0,4.0,0.0,0.0,0.0,3.5,3.4,2.0
2006,33,9,1,0.0,2.0,A,0.0,2.0,A,20.0,11.0,11.0,2.0,17.0,14.0,4.0,2.0,0.0,3.0,0.0,0.0,2.1,3.25,3.4
2006,33,14,2,2.0,3.0,A,1.0,2.0,A,13.0,16.0,6.0,11.0,20.0,21.0,5.0,7.0,4.0,2.0,0.0,0.0,2.37,3.4,2.75
2006,33,3,4,3.0,0.0,H,2.0,0.0,H,20.0,10.0,9.0,9.0,17.0,22.0,2.0,6.0,2.0,3.0,0.0,1.0,1.66,3.6,5.0
2006,33,12,5,2.0,0.0,H,1.0,0.0,H,17.0,19.0,14.0,7.0,28.0,20.0,4.0,5.0,4.0,4.0,0.0,0.0,3.1,3.3,2.1
2006,33,17,6,2.0,3.0,A,2.0,1.0,H,13.0,24.0,8.0,15.0,12.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,3.75,3.4,1.95
2006,33,16,7,3.0,1.0,H,2.0,1.0,H,10.0,19.0,5.0,9.0,12.0,21.0,1.0,10.0,1.0,2.0,0.0,0.0,2.6,3.25,2.6
2006,33,10,8,2.0,2.0,D,0.0,0.0,D,15.0,19.0,10.0,12.0,21.0,24.0,2.0,7.0,4.0,4.0,0.0,0.0,2.4,3.4,2.75
2006,33,15,13,1.0,2.0,A,1.0,1.0,D,23.0,6.0,13.0,3.0,9.0,16.0,10.0,6.0,2.0,1.0,0.0,0.0,1.3,5.0,9.0
2006,34,0,3,5.0,2.0,H,3.0,0.0,H,18.0,7.0,11.0,4.0,10.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,1.36,4.5,8.0
2006,34,7,9,0.0,3.0,A,0.0,0.0,D,26.0,15.0,12.0,8.0,14.0,5.0,11.0,6.0,3.0,1.0,0.0,0.0,1.9,3.4,3.8
2006,34,1,10,4.0,0.0,H,2.0,0.0,H,18.0,14.0,13.0,5.0,18.0,21.0,7.0,2.0,1.0,3.0,0.0,0.0,1.57,3.8,5.5
2006,34,6,11,2.0,1.0,H,1.0,1.0,D,22.0,9.0,15.0,6.0,16.0,13.0,10.0,5.0,0.0,0.0,0.0,0.0,1.14,7.5,15.0
2006,34,2,12,2.0,1.0,H,1.0,0.0,H,13.0,12.0,9.0,9.0,20.0,21.0,8.0,6.0,1.0,1.0,0.0,0.0,2.4,3.3,2.8
2006,34,13,14,1.0,2.0,A,0.0,0.0,D,20.0,18.0,11.0,11.0,7.0,17.0,8.0,4.0,0.0,1.0,0.0,0.0,2.2,3.4,3.0
2006,34,5,16,2.0,1.0,H,2.0,0.0,H,22.0,10.0,9.0,5.0,13.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,1.22,6.0,11.0
2006,34,4,17,0.0,2.0,A,0.0,1.0,A,16.0,24.0,7.0,14.0,10.0,15.0,8.0,5.0,3.0,2.0,0.0,0.0,2.5,3.4,2.62
2007,1,7,1,0.0,1.0,A,0.0,1.0,A,10.0,14.0,2.0,8.0,20.0,18.0,6.0,4.0,3.0,1.0,0.0,0.0,2.5,3.2,2.75
2007,1,6,5,2.0,2.0,D,0.0,1.0,A,16.0,10.0,7.0,4.0,19.0,23.0,9.0,0.0,4.0,3.0,0.0,0.0,2.37,3.25,2.87
2007,1,2,11,0.0,0.0,D,0.0,0.0,D,21.0,10.0,7.0,5.0,21.0,16.0,7.0,2.0,3.0,3.0,0.0,0.0,1.53,3.8,6.0
2007,1,13,14,1.0,0.0,H,1.0,0.0,H,19.0,10.0,5.0,3.0,13.0,13.0,6.0,5.0,2.0,1.0,0.0,0.0,2.37,3.2,2.9
2007,1,17,15,2.0,2.0,D,0.0,2.0,A,17.0,20.0,4.0,9.0,15.0,17.0,7.0,6.0,1.0,2.0,0.0,0.0,3.5,3.3,2.05
