,Season,Gameday,Link,TID_H,TID_A,TName_H,TName_A,FTGD,HTGD,FTHG,HTHG,HGA,AGA,Odds,Attendance,ChancesA,ChancesH,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HP3,AP3,Interval_W,Interval_L,Interval_D
2532,2014,10,2533,4,21, M'gladbach, Hoffenheim,2.0,1.0,3.0,2.0,0.654545454546,0.427272727272,0.655677655678,0.970357341233,2,6,13.0,15.0,7.0,3.0,15.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,0.556,0.778,0.844444444444,0.0,0.155555555556
2533,2014,10,2535,5,26, Schalke 04, Augsburg,1.0,1.0,1.0,1.0,0.518181818182,0.481818181818,0.662449098313,0.983557355623,4,3,13.0,20.0,7.0,5.0,10.0,16.0,4.0,2.0,2.0,2.0,0.0,0.0,0.333,0.333,0.588888888889,0.0,0.411111111111
2534,2014,10,2530,6,8, Stuttgart, Wolfsburg,-4.0,-2.0,0.0,0.0,0.354545454546,0.663636363636,0.445887445887,0.834166666667,9,6,13.0,15.0,4.0,6.0,13.0,11.0,4.0,6.0,1.0,0.0,0.0,0.0,0.444,1.0,0.833333333333,0.0,0.166666666667
2535,2014,10,2537,7,13, Hannover, Ein Frankfurt,1.0,0.0,1.0,0.0,0.554545454546,0.445454545454,0.591503267974,0.861224489796,3,5,14.0,6.0,3.0,4.0,13.0,20.0,10.0,4.0,2.0,2.0,0.0,0.0,0.333,0.333,0.0222222222222,0.0,0.977777777778
2536,2014,10,2534,22,23, FC Koln, Freiburg,-1.0,0.0,0.0,0.0,0.363636363636,0.518181818182,0.662449098313,0.99,6,2,10.0,8.0,3.0,3.0,5.0,12.0,5.0,2.0,1.0,3.0,0.0,0.0,0.667,0.111,0.433333333333,0.0,0.566666666667
2537,2014,10,2529,30,14, Paderborn, Hertha,2.0,0.0,3.0,1.0,0.618181818182,0.354545454546,0.542857142857,0.975333333333,2,9,18.0,10.0,6.0,4.0,14.0,27.0,6.0,1.0,0.0,2.0,0.0,0.0,0.444,0.667,0.566666666667,0.0,0.433333333333
2538,2014,11,2545,2,3, Leverkusen, Mainz,0.0,0.0,0.0,0.0,0.50909090909,0.436363636364,0.782140107775,0.983581595498,1,8,24.0,6.0,6.0,1.0,17.0,20.0,13.0,0.0,1.0,3.0,0.0,0.0,0.444,0.333,0.0,0.0,1.0
2539,2014,11,2539,8,1, Wolfsburg, Hamburg,2.0,1.0,2.0,1.0,0.754545454546,0.218181818182,0.755990294207,1.0,1,8,13.0,10.0,5.0,2.0,12.0,14.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.444,0.7,0.0,0.3
2540,2014,11,2538,12,4, Dortmund, M'gladbach,1.0,0.0,1.0,0.0,0.681818181818,0.39090909091,0.752416116268,1.0,0,8,22.0,1.0,6.0,0.0,7.0,11.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,0.778,0.355555555556,0.0,0.644444444444
2541,2014,11,2541,13,0, Ein Frankfurt, Bayern Munich,-4.0,-1.0,0.0,0.0,0.345454545454,0.663636363636,0.148351648352,1.0,10,1,6.0,19.0,2.0,9.0,21.0,15.0,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.778,0.744444444444,0.0,0.255555555556
2542,2014,11,2540,14,7, Hertha, Hannover,-2.0,-1.0,0.0,0.0,0.272727272728,0.618181818182,0.634863701578,0.521149126606,3,2,7.0,12.0,1.0,5.0,24.0,22.0,4.0,7.0,3.0,2.0,0.0,0.0,0.333,0.667,0.511111111111,0.0,0.488888888889
2543,2014,11,2543,15,6, Werder Bremen, Stuttgart,2.0,1.0,2.0,1.0,0.563636363636,0.40909090909,0.531743288397,0.956864608076,6,5,12.0,8.0,4.0,1.0,13.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0,0.333,0.444,0.666666666667,0.0,0.333333333333
2544,2014,11,2542,21,22, Hoffenheim, FC Koln,-1.0,0.0,3.0,3.0,0.563636363636,0.545454545454,0.687134502924,1.0,5,7,22.0,11.0,6.0,7.0,15.0,12.0,7.0,4.0,1.0,2.0,0.0,0.0,0.444,0.667,0.444444444444,0.0333333333333,0.522222222222
2545,2014,11,2544,23,5, Freiburg, Schalke 04,2.0,1.0,2.0,1.0,0.654545454546,0.30909090909,0.523085279739,1.0,4,11,19.0,11.0,9.0,4.0,13.0,13.0,3.0,1.0,1.0,3.0,0.0,0.0,0.333,0.667,0.755555555556,0.0,0.244444444444
2546,2014,11,2546,26,30, Augsburg, Paderborn,3.0,1.0,3.0,1.0,0.60909090909,0.354545454546,0.709613629449,0.905251141553,3,7,11.0,16.0,4.0,3.0,16.0,13.0,3.0,6.0,2.0,3.0,0.0,0.0,0.333,0.667,0.922222222222,0.0,0.0777777777778
2547,2014,12,2550,0,21, Bayern Munich, Hoffenheim,4.0,2.0,4.0,2.0,0.60909090909,0.427272727272,0.939692982456,0.946666666667,4,11,17.0,11.0,9.0,5.0,16.0,17.0,9.0,5.0,2.0,2.0,0.0,1.0,0.778,0.333,0.755555555556,0.0,0.244444444444
2548,2014,12,2549,1,15, Hamburg, Werder Bremen,2.0,0.0,2.0,0.0,0.454545454546,0.354545454546,0.662449098313,1.0,6,7,14.0,12.0,5.0,7.0,24.0,20.0,6.0,5.0,4.0,3.0,0.0,1.0,0.333,0.667,0.0777777777778,0.0,0.922222222222
2549,2014,12,2554,3,23, Mainz, Freiburg,0.0,0.0,2.0,1.0,0.472727272728,0.527272727272,0.616631430585,0.828147058824,2,5,11.0,10.0,2.0,3.0,15.0,13.0,9.0,3.0,0.0,1.0,0.0,0.0,0.111,0.667,0.0,0.0,1.0
2550,2014,12,2551,4,13, M'gladbach, Ein Frankfurt,-2.0,1.0,1.0,1.0,0.363636363636,0.6,0.835294117647,1.0,11,7,9.0,25.0,3.0,13.0,10.0,16.0,8.0,11.0,1.0,3.0,1.0,0.0,0.444,0.0,0.366666666667,0.533333333333,0.1
2551,2014,12,2553,5,8, Schalke 04, Wolfsburg,1.0,2.0,3.0,3.0,0.527272727272,0.4,0.480392156863,0.984122117696,6,6,9.0,17.0,6.0,2.0,10.0,16.0,2.0,7.0,1.0,1.0,0.0,0.0,0.333,1.0,0.888888888889,0.0,0.111111111111
2552,2014,12,2548,6,26, Stuttgart, Augsburg,-1.0,0.0,0.0,0.0,0.518181818182,0.50909090909,0.563025210084,0.803333333333,7,2,9.0,17.0,1.0,6.0,14.0,23.0,6.0,3.0,2.0,3.0,1.0,0.0,0.333,0.667,0.2,0.0,0.8
2553,2014,12,2555,7,2, Hannover, Leverkusen,-2.0,0.0,1.0,0.0,0.436363636364,0.581818181818,0.402046783626,0.832653061224,7,5,10.0,20.0,5.0,4.0,16.0,16.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.444,0.488888888889,0.0,0.511111111111
2554,2014,12,2552,22,14, FC Koln, Hertha,-1.0,-1.0,1.0,0.0,0.454545454546,0.50909090909,0.627705627706,0.984,6,4,12.0,10.0,2.0,6.0,11.0,14.0,3.0,5.0,0.0,3.0,0.0,0.0,0.667,0.333,0.377777777778,0.0,0.622222222222
2555,2014,12,2547,30,12, Paderborn, Dortmund,0.0,-2.0,2.0,0.0,0.472727272728,0.472727272728,0.248120300752,1.0,6,4,8.0,13.0,4.0,5.0,15.0,11.0,1.0,6.0,3.0,1.0,0.0,0.0,0.333,0.333,0.0,0.0,1.0
2556,2014,13,2563,2,22, Leverkusen, FC Koln,4.0,0.0,5.0,1.0,0.536363636364,0.336363636364,0.782140107775,1.0,2,9,25.0,5.0,10.0,1.0,15.0,9.0,7.0,3.0,1.0,2.0,0.0,0.0,0.444,0.333,0.322222222222,0.244444444444,0.433333333333
2557,2014,13,2556,5,3, Schalke 04, Mainz,3.0,1.0,4.0,2.0,0.663636363636,0.4,0.647955647956,0.98275055266,6,7,14.0,22.0,9.0,10.0,16.0,12.0,2.0,5.0,2.0,1.0,0.0,0.0,0.667,0.222,0.9,0.0,0.1
2558,2014,13,2557,8,4, Wolfsburg, M'gladbach,1.0,1.0,1.0,1.0,0.6,0.454545454546,0.656893542757,1.0,3,7,23.0,10.0,12.0,2.0,13.0,12.0,9.0,5.0,0.0,2.0,0.0,0.0,0.667,0.333,0.866666666667,0.0,0.133333333333
2559,2014,13,2559,13,12, Ein Frankfurt, Dortmund,2.0,1.0,2.0,1.0,0.536363636364,0.345454545454,0.315473441109,1.0,6,7,11.0,17.0,3.0,6.0,15.0,22.0,1.0,8.0,2.0,2.0,0.0,0.0,0.333,0.444,0.944444444444,0.0,0.0555555555556
2560,2014,13,2558,14,0, Hertha, Bayern Munich,-1.0,-1.0,0.0,0.0,0.427272727272,0.563636363636,0.133333333333,1.0,8,2,4.0,15.0,1.0,5.0,17.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.333,1.0,0.7,0.0,0.3
2561,2014,13,2561,15,30, Werder Bremen, Paderborn,4.0,1.0,4.0,1.0,0.627272727272,0.263636363636,0.597402597403,0.992874109264,7,14,24.0,15.0,13.0,4.0,18.0,18.0,9.0,6.0,2.0,1.0,0.0,0.0,0.667,0.444,0.888888888889,0.0,0.111111111111
2562,2014,13,2560,21,7, Hoffenheim, Hannover,1.0,1.0,4.0,2.0,0.581818181818,0.536363636364,0.713235294118,0.753432835821,7,11,16.0,13.0,7.0,5.0,14.0,28.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,0.667,0.711111111111,0.0,0.288888888889
2563,2014,13,2562,23,6, Freiburg, Stuttgart,-3.0,0.0,1.0,1.0,0.427272727272,0.554545454546,0.591503267974,1.0,10,6,16.0,18.0,6.0,9.0,12.0,13.0,9.0,7.0,2.0,1.0,1.0,0.0,0.778,0.0,0.544444444444,0.0,0.455555555556
2564,2014,13,2564,26,1, Augsburg, Hamburg,2.0,-1.0,3.0,0.0,0.6,0.345454545454,0.642857142857,0.988943248532,5,5,13.0,9.0,8.0,3.0,13.0,23.0,4.0,4.0,1.0,4.0,0.0,0.0,0.667,0.667,0.311111111111,0.0555555555556,0.633333333333
2565,2014,14,2568,0,2, Bayern Munich, Leverkusen,1.0,0.0,1.0,0.0,0.536363636364,0.454545454546,0.883333333333,0.946666666667,1,4,9.0,3.0,3.0,1.0,11.0,26.0,8.0,3.0,0.0,3.0,0.0,0.0,1.0,0.778,0.433333333333,0.0,0.566666666667
2566,2014,14,2567,1,3, Hamburg, Mainz,1.0,1.0,2.0,1.0,0.50909090909,0.345454545454,0.62324929972,0.806456140351,5,8,18.0,15.0,8.0,4.0,19.0,18.0,6.0,6.0,1.0,0.0,0.0,0.0,0.333,0.222,0.644444444444,0.0,0.355555555556
2567,2014,14,2569,4,14, M'gladbach, Hertha,1.0,0.0,3.0,1.0,0.6,0.40909090909,0.730381342578,0.929272356971,2,6,13.0,11.0,10.0,3.0,17.0,17.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.333,0.811111111111,0.0,0.188888888889
2568,2014,14,2566,6,5, Stuttgart, Schalke 04,-4.0,-3.0,0.0,0.0,0.172727272728,0.70909090909,0.591503267974,0.745,7,5,13.0,13.0,3.0,6.0,14.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.333,0.667,0.988888888889,0.0,0.0111111111111
2569,2014,14,2573,7,8, Hannover, Wolfsburg,-2.0,0.0,1.0,1.0,0.463636363636,0.6,0.402046783626,0.844897959184,7,7,16.0,15.0,6.0,7.0,14.0,18.0,11.0,9.0,2.0,1.0,0.0,0.0,0.333,0.667,0.688888888889,0.0,0.311111111111
2570,2014,14,2571,12,21, Dortmund, Hoffenheim,1.0,1.0,1.0,1.0,0.645454545454,0.345454545454,0.775362318841,0.991731439126,1,6,19.0,6.0,6.0,1.0,20.0,12.0,8.0,3.0,1.0,4.0,0.0,0.0,0.444,0.333,0.811111111111,0.0,0.188888888889
2571,2014,14,2572,13,15, Ein Frankfurt, Werder Bremen,3.0,0.0,5.0,1.0,0.654545454546,0.3,0.626693766938,0.908737864078,7,12,22.0,10.0,13.0,4.0,17.0,12.0,9.0,2.0,2.0,2.0,0.0,0.0,0.667,0.667,0.544444444444,0.0,0.455555555556
2572,2014,14,2570,22,26, FC Koln, Augsburg,-1.0,1.0,1.0,1.0,0.39090909091,0.527272727272,0.503472222222,0.97,4,5,12.0,14.0,4.0,4.0,10.0,13.0,5.0,9.0,0.0,1.0,0.0,0.0,0.333,1.0,0.0,0.444444444444,0.555555555556
2573,2014,14,2565,30,23, Paderborn, Freiburg,0.0,-1.0,1.0,0.0,0.5,0.427272727272,0.571683218742,0.982533333333,2,5,24.0,4.0,8.0,2.0,15.0,26.0,6.0,1.0,2.0,4.0,0.0,0.0,0.111,0.444,0.0,0.0,1.0
2574,2014,15,2581,2,4, Leverkusen, M'gladbach,0.0,0.0,1.0,1.0,0.554545454546,0.563636363636,0.72380239521,1.0,5,4,22.0,7.0,5.0,3.0,17.0,12.0,5.0,6.0,4.0,1.0,0.0,0.0,0.667,0.333,0.0,0.0,1.0
2575,2014,15,2577,3,6, Mainz, Stuttgart,0.0,1.0,1.0,1.0,0.481818181818,0.381818181818,0.567226890756,0.861147058824,3,4,22.0,8.0,6.0,2.0,19.0,15.0,4.0,5.0,2.0,2.0,0.0,0.0,0.111,0.333,0.0,0.0,1.0
2576,2014,15,2574,5,22, Schalke 04, FC Koln,-1.0,0.0,1.0,0.0,0.463636363636,0.563636363636,0.690690690691,0.992625820922,4,5,15.0,6.0,3.0,5.0,13.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.477777777778,0.0,0.522222222222
2577,2014,15,2575,8,30, Wolfsburg, Paderborn,0.0,1.0,1.0,1.0,0.49090909091,0.427272727272,0.830532212885,0.868133333333,2,14,21.0,6.0,8.0,3.0,15.0,17.0,11.0,1.0,4.0,2.0,0.0,0.0,0.667,0.222,0.0,0.0,1.0
2578,2014,15,2576,14,12, Hertha, Dortmund,1.0,1.0,1.0,1.0,0.618181818182,0.354545454546,0.306818181818,0.987624184679,5,4,5.0,18.0,3.0,5.0,9.0,9.0,2.0,9.0,2.0,1.0,0.0,0.0,0.333,0.444,0.555555555556,0.0,0.444444444444
2579,2014,15,2579,15,7, Werder Bremen, Hannover,0.0,0.0,3.0,1.0,0.454545454546,0.481818181818,0.555222088836,0.972256532067,8,11,19.0,12.0,7.0,7.0,19.0,25.0,10.0,10.0,3.0,3.0,0.0,0.0,0.333,0.0,0.0,0.0,1.0
2580,2014,15,2578,21,13, Hoffenheim, Ein Frankfurt,1.0,1.0,3.0,1.0,0.7,0.627272727272,0.668745668746,0.939668325041,9,9,20.0,19.0,8.0,7.0,16.0,19.0,4.0,6.0,3.0,2.0,0.0,0.0,0.333,1.0,0.322222222222,0.0,0.677777777778
2581,2014,15,2580,23,1, Freiburg, Hamburg,0.0,0.0,0.0,0.0,0.454545454546,0.40909090909,0.568181818182,1.0,4,5,10.0,10.0,4.0,1.0,19.0,9.0,4.0,2.0,2.0,2.0,0.0,0.0,0.222,0.667,0.0,0.0,1.0
2582,2014,15,2582,26,0, Augsburg, Bayern Munich,-4.0,0.0,0.0,0.0,0.40909090909,0.69090909091,0.192219679634,1.0,11,2,6.0,26.0,3.0,9.0,17.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.355555555556,0.0,0.644444444444
2583,2014,16,2585,0,23, Bayern Munich, Freiburg,2.0,1.0,2.0,1.0,0.654545454546,0.4,0.97138047138,0.946666666667,1,14,31.0,2.0,13.0,0.0,5.0,3.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.222,0.544444444444,0.0,0.455555555556
2584,2014,16,2584,1,6, Hamburg, Stuttgart,-1.0,-1.0,0.0,0.0,0.227272727272,0.6,0.62324929972,0.84601754386,7,1,8.0,16.0,2.0,6.0,9.0,11.0,6.0,5.0,1.0,2.0,0.0,1.0,0.444,0.444,0.533333333333,0.0,0.466666666667
2585,2014,16,2586,4,15, M'gladbach, Werder Bremen,3.0,2.0,4.0,2.0,0.581818181818,0.318181818182,0.799707602339,0.824162192187,2,6,9.0,9.0,6.0,4.0,13.0,18.0,2.0,1.0,1.0,1.0,0.0,1.0,0.444,0.444,0.644444444444,0.0,0.355555555556
2586,2014,16,2591,7,26, Hannover, Augsburg,2.0,1.0,2.0,1.0,0.554545454546,0.454545454546,0.586297760211,0.628571428571,6,3,10.0,10.0,3.0,5.0,18.0,17.0,8.0,5.0,0.0,3.0,0.0,0.0,0.111,0.667,0.777777777778,0.0,0.222222222222
2587,2014,16,2588,12,8, Dortmund, Wolfsburg,0.0,0.0,2.0,1.0,0.536363636364,0.572727272728,0.673873873874,0.997520671402,7,7,17.0,10.0,6.0,4.0,12.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0.333,0.778,0.0,0.0,1.0
2588,2014,16,2589,13,14, Ein Frankfurt, Hertha,0.0,-2.0,4.0,1.0,0.436363636364,0.518181818182,0.630662020906,0.780582524272,7,8,16.0,8.0,7.0,5.0,14.0,19.0,5.0,4.0,3.0,2.0,0.0,0.0,0.667,0.333,0.0,0.0,1.0
2589,2014,16,2590,21,2, Hoffenheim, Leverkusen,-1.0,0.0,0.0,0.0,0.6,0.663636363636,0.441025641026,0.820265339967,9,6,9.0,18.0,7.0,9.0,16.0,19.0,1.0,10.0,1.0,3.0,0.0,0.0,0.667,0.444,0.122222222222,0.0,0.877777777778
2590,2014,16,2587,22,3, FC Koln, Mainz,0.0,0.0,0.0,0.0,0.481818181818,0.454545454546,0.591503267974,0.858,2,2,11.0,13.0,1.0,1.0,13.0,14.0,9.0,3.0,2.0,4.0,0.0,0.0,0.333,0.111,0.0,0.0,1.0
2591,2014,16,2583,30,5, Paderborn, Schalke 04,-1.0,0.0,1.0,1.0,0.518181818182,0.454545454546,0.506493506494,1.0,8,7,21.0,16.0,4.0,8.0,9.0,22.0,5.0,7.0,0.0,3.0,0.0,0.0,0.222,0.667,0.133333333333,0.144444444444,0.722222222222
2592,2014,17,2599,2,13, Leverkusen, Ein Frankfurt,0.0,-1.0,1.0,0.0,0.454545454546,0.536363636364,0.799707602339,1.0,3,5,16.0,9.0,3.0,5.0,18.0,20.0,4.0,1.0,3.0,2.0,0.0,0.0,0.444,0.444,0.0,0.0,1.0
2593,2014,17,2596,3,0, Mainz, Bayern Munich,-1.0,0.0,1.0,1.0,0.581818181818,0.536363636364,0.138095238095,1.0,6,3,5.0,12.0,3.0,5.0,16.0,17.0,4.0,10.0,2.0,0.0,0.0,0.0,0.222,1.0,0.0,0.0333333333333,0.966666666667
2594,2014,17,2593,5,1, Schalke 04, Hamburg,0.0,0.0,0.0,0.0,0.527272727272,0.472727272728,0.694444444444,1.0,4,9,17.0,15.0,8.0,6.0,11.0,15.0,6.0,4.0,1.0,2.0,0.0,0.0,0.667,0.444,0.0,0.0,1.0
2595,2014,17,2592,6,30, Stuttgart, Paderborn,0.0,0.0,0.0,0.0,0.381818181818,0.427272727272,0.672119487909,0.916666666667,2,4,11.0,17.0,3.0,5.0,16.0,20.0,5.0,5.0,1.0,3.0,0.0,0.0,0.444,0.222,0.0,0.0,1.0
2596,2014,17,2594,8,22, Wolfsburg, FC Koln,1.0,0.0,2.0,1.0,0.554545454546,0.518181818182,0.785714285714,0.894133333333,3,7,14.0,10.0,3.0,4.0,5.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.556,0.444,0.133333333333,0.0555555555556,0.811111111111
2597,2014,17,2595,14,21, Hertha, Hoffenheim,-5.0,-3.0,0.0,0.0,0.19090909091,0.7,0.547058823529,0.519757995722,8,1,8.0,15.0,1.0,8.0,17.0,17.0,2.0,9.0,3.0,1.0,0.0,0.0,0.444,0.333,0.744444444444,0.0,0.255555555556
2598,2014,17,2597,15,12, Werder Bremen, Dortmund,1.0,1.0,2.0,1.0,0.6,0.272727272728,0.269319594955,1.0,4,6,12.0,14.0,3.0,5.0,12.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.111,0.444,0.966666666667,0.0,0.0333333333333
2599,2014,17,2598,23,7, Freiburg, Hannover,0.0,1.0,2.0,1.0,0.445454545454,0.436363636364,0.555222088836,0.98125,6,8,11.0,17.0,6.0,8.0,12.0,14.0,6.0,5.0,3.0,3.0,0.0,0.0,0.222,0.444,0.0,0.0,1.0
2600,2014,17,2600,26,4, Augsburg, M'gladbach,1.0,0.0,2.0,1.0,0.672727272728,0.49090909091,0.547058823529,1.0,8,8,18.0,14.0,6.0,7.0,15.0,11.0,4.0,7.0,3.0,2.0,0.0,0.0,0.333,0.778,0.433333333333,0.188888888889,0.377777777778
2601,2014,18,2602,1,22, Hamburg, FC Koln,-2.0,0.0,0.0,0.0,0.245454545454,0.654545454546,0.606060606061,0.983385964912,9,3,10.0,15.0,3.0,6.0,17.0,11.0,3.0,3.0,3.0,1.0,0.0,0.0,0.222,0.444,0.311111111111,0.0,0.688888888889
2602,2014,18,2608,2,12, Leverkusen, Dortmund,0.0,0.0,0.0,0.0,0.418181818182,0.445454545454,0.547058823529,1.0,3,3,7.0,10.0,3.0,2.0,20.0,17.0,4.0,3.0,1.0,2.0,0.0,0.0,0.556,0.111,0.0,0.0,1.0
2603,2014,18,2605,3,30, Mainz, Paderborn,5.0,1.0,5.0,1.0,0.681818181818,0.181818181818,0.630662020906,0.797470588235,4,7,21.0,10.0,8.0,2.0,14.0,17.0,9.0,4.0,0.0,1.0,0.0,0.0,0.222,0.222,0.933333333333,0.0,0.0666666666667
2604,2014,18,2603,5,7, Schalke 04, Hannover,1.0,1.0,1.0,1.0,0.527272727272,0.527272727272,0.655677655678,0.994723508625,5,8,15.0,13.0,5.0,1.0,15.0,15.0,5.0,7.0,2.0,3.0,1.0,0.0,0.444,0.556,0.644444444444,0.0,0.355555555556
2605,2014,18,2601,6,4, Stuttgart, M'gladbach,-1.0,0.0,0.0,0.0,0.39090909091,0.563636363636,0.480392156863,0.77,6,5,12.0,10.0,1.0,2.0,13.0,13.0,4.0,8.0,3.0,2.0,0.0,0.0,0.556,0.444,0.211111111111,0.0,0.788888888889
2606,2014,18,2604,8,0, Wolfsburg, Bayern Munich,3.0,2.0,4.0,2.0,0.818181818182,0.281818181818,0.269319594955,1.0,5,8,13.0,16.0,6.0,7.0,13.0,15.0,1.0,5.0,2.0,2.0,0.0,0.0,0.556,1.0,0.955555555556,0.0,0.0444444444444
2607,2014,18,2606,15,14, Werder Bremen, Hertha,2.0,1.0,2.0,1.0,0.636363636364,0.29090909091,0.567226890756,0.954560570071,1,9,19.0,3.0,8.0,0.0,16.0,26.0,6.0,3.0,4.0,3.0,0.0,0.0,0.444,0.444,0.522222222222,0.0,0.477777777778
2608,2014,18,2607,23,13, Freiburg, Ein Frankfurt,3.0,-1.0,4.0,0.0,0.50909090909,0.272727272728,0.523085279739,1.0,7,8,15.0,12.0,8.0,6.0,11.0,14.0,3.0,5.0,3.0,3.0,0.0,0.0,0.222,0.222,0.288888888889,0.677777777778,0.0333333333333
2609,2014,18,2609,26,21, Augsburg, Hoffenheim,2.0,1.0,3.0,2.0,0.6,0.5,0.563725490196,0.883561643836,4,9,15.0,13.0,7.0,5.0,20.0,28.0,4.0,7.0,2.0,3.0,0.0,0.0,0.333,0.667,0.566666666667,0.0,0.433333333333
2610,2014,19,2611,0,5, Bayern Munich, Schalke 04,0.0,0.0,1.0,0.0,0.481818181818,0.445454545454,0.940511307768,1.0,3,4,10.0,8.0,2.0,5.0,13.0,19.0,5.0,1.0,3.0,1.0,1.0,0.0,0.667,0.778,0.0,0.0,1.0
2611,2014,19,2612,4,23, M'gladbach, Freiburg,1.0,1.0,1.0,1.0,0.518181818182,0.527272727272,0.76906821235,0.686743195704,4,7,11.0,15.0,6.0,5.0,15.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,0.667,0.444,0.744444444444,0.0,0.255555555556
2612,2014,19,2618,7,3, Hannover, Mainz,0.0,1.0,1.0,1.0,0.454545454546,0.481818181818,0.591503267974,0.622448979592,7,4,9.0,17.0,5.0,7.0,15.0,15.0,7.0,4.0,1.0,1.0,0.0,0.0,0.444,0.444,0.0,0.0,1.0
2613,2014,19,2614,12,26, Dortmund, Augsburg,-1.0,0.0,0.0,0.0,0.354545454546,0.554545454546,0.805555555556,1.0,3,4,15.0,8.0,6.0,3.0,12.0,11.0,4.0,1.0,0.0,1.0,0.0,1.0,0.222,0.667,0.444444444444,0.0,0.555555555556
2614,2014,19,2616,13,8, Ein Frankfurt, Wolfsburg,0.0,0.0,1.0,0.0,0.481818181818,0.49090909091,0.388157894737,0.667961165049,4,5,12.0,9.0,4.0,2.0,20.0,16.0,1.0,6.0,2.0,2.0,0.0,0.0,0.222,0.778,0.0,0.0,1.0
2615,2014,19,2615,14,2, Hertha, Leverkusen,-1.0,0.0,0.0,0.0,0.372727272728,0.572727272728,0.315151515152,0.454558578422,3,1,2.0,9.0,0.0,3.0,14.0,16.0,4.0,2.0,2.0,2.0,1.0,0.0,0.111,0.556,0.455555555556,0.0,0.544444444444
2616,2014,19,2617,21,15, Hoffenheim, Werder Bremen,-1.0,0.0,1.0,1.0,0.50909090909,0.518181818182,0.717850014257,0.783781094527,4,7,13.0,10.0,5.0,6.0,13.0,30.0,7.0,1.0,1.0,4.0,0.0,0.0,0.333,0.667,0.711111111111,0.0,0.288888888889
2617,2014,19,2613,22,6, FC Koln, Stuttgart,0.0,0.0,0.0,0.0,0.427272727272,0.518181818182,0.591503267974,0.968,4,2,5.0,7.0,0.0,4.0,10.0,10.0,2.0,4.0,2.0,0.0,0.0,0.0,0.444,0.444,0.0,0.0,1.0
2618,2014,19,2610,30,1, Paderborn, Hamburg,-3.0,-1.0,0.0,0.0,0.436363636364,0.536363636364,0.551515151515,1.0,6,4,13.0,12.0,3.0,4.0,11.0,18.0,5.0,5.0,1.0,2.0,0.0,0.0,0.111,0.111,0.977777777778,0.0,0.0222222222222
2619,2014,20,2620,1,7, Hamburg, Hannover,1.0,1.0,2.0,1.0,0.472727272728,0.427272727272,0.586297760211,0.908403508772,7,5,6.0,21.0,3.0,7.0,21.0,11.0,3.0,10.0,1.0,0.0,0.0,0.0,0.444,0.222,0.711111111111,0.0,0.288888888889
2620,2014,20,2624,3,14, Mainz, Hertha,-2.0,-2.0,0.0,0.0,0.318181818182,0.563636363636,0.662449098313,0.786941176471,3,6,12.0,11.0,4.0,3.0,15.0,15.0,4.0,2.0,2.0,3.0,1.0,1.0,0.444,0.0,0.611111111111,0.0,0.388888888889
2621,2014,20,2622,5,4, Schalke 04, M'gladbach,1.0,1.0,1.0,1.0,0.636363636364,0.418181818182,0.536130536131,1.0,2,2,10.0,8.0,4.0,1.0,17.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,0.556,0.667,0.877777777778,0.0,0.122222222222
2622,2014,20,2619,6,0, Stuttgart, Bayern Munich,-2.0,-1.0,0.0,0.0,0.354545454546,0.454545454546,0.148351648352,1.0,3,1,4.0,8.0,0.0,4.0,26.0,21.0,4.0,1.0,1.0,1.0,0.0,0.0,0.222,0.444,0.544444444444,0.0,0.455555555556
2623,2014,20,2623,8,21, Wolfsburg, Hoffenheim,3.0,2.0,3.0,2.0,0.618181818182,0.454545454546,0.752416116268,0.878533333333,6,6,9.0,16.0,5.0,4.0,20.0,16.0,2.0,4.0,2.0,1.0,0.0,0.0,0.778,0.333,0.966666666667,0.0,0.0333333333333
2624,2014,20,2625,15,2, Werder Bremen, Leverkusen,1.0,1.0,2.0,2.0,0.59090909091,0.518181818182,0.371428571429,0.941876484561,4,4,7.0,13.0,4.0,2.0,14.0,16.0,4.0,7.0,1.0,3.0,0.0,0.0,1.0,0.556,0.811111111111,0.0,0.188888888889
